brunch;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
"[(5,6,""then""),(-1,-1,""exit"")]";[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]}
generations#;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
difftime;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;0;0;1
"[(5,8,""else""),(-1,-1,""exit"")]";[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]}
generations#;0;5;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;0;0;0;0;0;0;0;1;1;0;0;0
difftime;1;4;1;3;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;3;0;1;0;1;4;1;1;1;1;1;1;1;1;1;1;1;0
"[(10,11,""then""),(-1,-1,""exit"")]";[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]}
generations#;199;199;199;199;199;3;199;199;199;199;168;199;199;199;199;133;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199
difftime;142;141;142;132;150;3;154;126;129;142;116;123;136;131;149;75;124;147;132;138;142;152;149;136;142;136;134;140;129;129;140;140;137;138;137;138;135;139;137;138;117;134;131;134;123;132;143;136;117;126
"[(10,13,""else""),(-1,-1,""exit"")]";[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]}
