brunch;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
"[(2,3,""then""),(-1,-1,""exit"")]";[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]};[1,2,3,4,6,13,14,15,16,17,18,-1]}
generations#;1;0;0;2;2;1;2;0;0;1;1;1;0;0;3;2;2;1;2;2;3;2;2;0;1;2;1;1;1;2;2;0;2;0;0;2;0;1;2;0;0;1;0;0;0;0;1;2;3;1
difftime;2;0;1;3;3;2;2;1;1;2;1;2;1;1;4;2;3;1;2;2;3;3;3;1;2;3;2;1;2;3;3;1;2;1;1;2;1;2;2;1;1;1;0;0;0;0;1;2;3;2
"[(2,5,""else""),(-1,-1,""exit"")]";[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]}
generations#;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
difftime;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"[(6,7,""then""),(-1,-1,""exit"")]";[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]};[1,2,5,6,7,8,9,10,11,12,-1]}
generations#;7;0;0;8;4;2;2;2;40;2;0;5;143;47;7;1;20;2;20;45;5;0;0;18;2;58;5;85;0;3;26;53;96;2;0;0;0;0;4;2;0;6;5;0;0;28;4;6;31;54
difftime;7;1;1;8;3;2;3;2;35;2;1;5;132;44;8;2;15;2;13;38;5;1;1;15;2;50;5;77;1;3;22;37;81;2;1;1;1;1;4;3;1;4;4;1;1;21;3;5;26;43
"[(6,13,""else""),(-1,-1,""exit"")]";[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]};[1,2,5,6,13,14,15,16,17,18,-1]}
