brunch;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
"[(5,6,""then""),(-1,-1,""exit"")]";[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]}
generations#;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
difftime;1;1;0;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1
"[(5,8,""else""),(-1,-1,""exit"")]";[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]}
generations#;3;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;3;0;0;2;0;0;0;0
difftime;3;1;1;1;1;2;1;1;1;1;1;1;1;1;3;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;3;1;2;1;1;1;0;1;1;1;0;1;2;1;1;2;1;1;1;1
"[(10,11,""then""),(-1,-1,""exit"")]";[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]}
generations#;44;52;22;21;30;25;25;41;37;25;25;29;48;29;23;33;34;29;32;46;0;33;0;25;29;27;36;23;30;0;35;43;26;25;24;31;30;32;35;0;47;30;32;22;29;2;0;32;33;29
difftime;31;36;16;16;21;18;18;28;27;18;18;20;34;20;17;23;26;21;24;33;0;24;1;18;19;18;26;17;21;1;26;32;19;18;18;23;23;20;27;1;31;21;23;16;20;3;1;24;23;20
"[(10,13,""else""),(-1,-1,""exit"")]";[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]}
