brunch;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
"[(5,6,""then""),(-1,-1,""exit"")]";[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]}
generations#;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
difftime;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1
"[(5,8,""else""),(-1,-1,""exit"")]";[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]}
generations#;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
difftime;0;0;0;0;1;0;1;1;0;1;0;0;1;1;1;1;0;1;1;3;0;1;1;2;1;0;2;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;1;0;1;1;0;2;0
"[(10,11,""then""),(-1,-1,""exit"")]";[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,11,12,14,15,16,17,-1]}
generations#;20;22;0;19;23;18;27;18;19;19;20;21;11;199;31;29;22;11;199;18;19;16;22;15;195;44;199;25;16;21;25;23;20;28;199;21;199;11;24;19;18;19;21;20;62;12;22;20;18;26
difftime;13;14;1;12;12;11;16;11;11;9;12;13;7;137;21;18;14;7;131;13;14;12;15;10;125;30;129;14;8;12;14;15;11;15;139;13;130;7;14;12;11;12;13;10;35;7;13;13;10;16
"[(10,13,""else""),(-1,-1,""exit"")]";[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,8,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]};[1,2,3,4,5,6,7,9,10,13,14,15,16,17,-1]}
