brunch;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
"[(5,6,""inFor""),(-1,-1,""exit"")]";[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]}
generations#;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
difftime;1;1;1;1;2;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;0;1
"[(7,8,""then""),(-1,-1,""exit"")]";[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]}
generations#;199;199;199;9;199;199;199;16;199;0;199;7;199;52;8;199;199;40;29;10;199;199;7;4;199;35;1;6;18;199;13;17;39;42;0;28;33;199;31;53;199;12;35;199;16;43;199;45;199;10
difftime;184;181;178;8;176;170;178;15;180;1;173;7;173;49;8;182;178;37;27;10;171;176;7;4;179;33;2;6;17;179;12;16;37;39;1;27;30;174;29;47;177;11;34;178;15;40;175;40;171;10
"[(7,15,""else""),(-1,-1,""exit"")]";[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]}
generations#;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
difftime;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1
"[(10,11,""then""),(-1,-1,""exit"")]";[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]}
