brunch;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
"[(5,6,""inFor""),(-1,-1,""exit"")]";[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]}
generations#;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
difftime;1;1;1;1;1;1;1;3;1;1;1;2;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;0;1;5;1;1;1;1;1;0;0;1;1;1
"[(7,8,""then""),(-1,-1,""exit"")]";[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]}
generations#;8;48;4;9;16;32;1;3;4;7;10;4;6;199;5;9;8;9;10;9;11;0;5;199;3;13;0;28;1;1;11;2;23;8;7;8;3;22;4;4;10;199;7;3;12;9;19;11;3;199
difftime;11;55;5;12;19;35;2;5;5;8;13;6;8;236;6;10;10;11;13;10;14;0;6;247;4;14;1;37;2;2;12;4;32;10;8;9;4;26;5;5;11;248;9;3;13;11;24;15;4;229
"[(7,15,""else""),(-1,-1,""exit"")]";[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]}
generations#;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
difftime;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;0;1
"[(10,11,""then""),(-1,-1,""exit"")]";[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,-100]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]}
